age,income,employment_years,num_credit_lines,credit_util_ratio,num_late_payments,debt_to_income,loan_amount,loan_tenure_yrs,existing_loans,savings_balance,has_mortgage,has_car_loan,creditworthy
59,57802.62,29.0,5,0.3312,0,0.1698,28294.17,4,0,13290.24,0,0,1
52,98615.98,20.0,13,0.1726,0,0.1076,22649.15,7,1,10588.96,0,0,1
24,47974.51,22.0,8,0.336,0,0.2637,14534.97,9,2,20765.26,0,0,1
33,65624.15,11.0,10,0.406,0,0.2374,13168.51,8,0,566.97,0,1,1
43,35508.59,24.0,8,0.0787,3,0.5181,30107.08,5,0,6482.79,1,0,0
65,47802.67,19.0,11,0.1897,2,0.5294,17425.23,3,4,9871.43,0,0,0
74,57643.74,6.0,7,0.1533,0,0.3355,11139.81,2,3,18636.73,1,0,1
69,16819.5,28.0,8,0.274,2,0.6897,21231.39,4,4,5263.07,1,0,0
66,19559.4,28.0,13,0.0778,0,0.2203,17190.9,9,3,24179.19,0,1,1
19,69996.48,12.0,13,0.3493,1,0.4056,20179.71,4,0,1045.24,1,0,1
18,51347.83,2.0,5,0.3658,5,0.6544,28297.39,9,2,4542.4,0,0,0
65,40176.84,1.0,10,0.2466,0,0.2149,6663.49,5,2,2335.36,1,1,1
29,36575.35,15.0,10,0.3094,1,0.4163,5964.61,3,0,1351.02,1,1,0
22,37537.78,29.0,11,0.3313,1,0.5614,20082.74,6,3,2703.75,0,0,1
54,57813.77,5.0,12,0.208,1,0.3004,18939.39,9,4,8742.27,1,0,1
49,66125.9,6.0,11,0.2354,3,0.2191,6907.79,8,4,5280.83,1,1,1
72,10000.0,4.0,13,0.2945,1,0.0803,28449.5,3,4,1602.73,1,0,1
26,90320.85,6.0,6,0.5847,0,0.2066,18876.52,4,3,257.87,1,0,1
58,88542.52,33.0,8,0.1982,0,0.3755,9486.32,4,0,20563.69,1,0,1
52,10000.0,31.0,13,0.1739,1,0.2404,13634.88,1,2,3016.61,0,0,1
36,82148.17,12.0,1,0.3187,0,0.6547,1000.0,5,4,1091.92,0,0,0
65,81380.47,29.0,6,0.2841,1,0.1756,17497.89,3,3,1263.98,0,0,1
33,55011.14,24.0,6,0.7117,3,0.1919,5413.96,7,3,2338.08,0,0,0
20,22570.78,20.0,11,0.1769,1,0.48,12265.74,7,4,2099.36,0,0,0
37,80380.7,20.0,13,0.1189,0,0.5495,14413.19,5,0,2623.04,0,0,1
41,48969.22,27.0,5,0.3439,6,0.4625,30267.18,5,2,2044.4,1,0,0
71,68721.97,,4,0.0644,0,0.073,26001.99,1,2,4506.03,1,0,1
73,110480.03,33.0,1,0.4804,0,0.549,1000.0,4,3,11605.93,0,0,0
50,61295.92,4.0,11,0.2041,1,0.3822,8104.18,1,0,220.44,1,0,1
41,32077.88,17.0,10,0.3234,0,0.3939,17794.84,1,1,1690.34,0,0,0
69,46606.73,10.0,11,0.0883,1,0.4203,15064.97,8,2,9957.97,0,0,1
28,35263.87,16.0,8,0.2597,2,0.4486,24742.75,9,1,1289.62,1,1,0
66,65837.24,21.0,6,0.0255,1,0.6091,6927.31,2,3,10817.6,1,0,1
25,34848.31,19.0,3,0.4071,0,0.333,13607.28,9,2,5785.71,1,0,1
53,43178.71,5.0,12,0.5042,1,0.5795,8433.92,1,0,17070.5,1,0,0
55,22889.24,33.0,3,0.2315,1,0.4263,16345.31,9,1,81.7,0,0,1
57,51697.82,13.0,12,0.5014,1,0.4803,11737.5,1,4,12273.03,1,0,1
37,59418.87,22.0,6,0.3975,0,0.1768,21038.71,8,1,6793.0,0,0,1
52,10000.0,19.0,12,0.5059,0,0.3104,10721.32,1,3,5062.12,1,1,0
65,61489.34,12.0,7,0.4911,0,0.6884,9369.05,8,3,1259.97,0,1,0
42,53857.49,31.0,8,0.4177,2,0.3836,34739.19,1,3,2133.25,1,1,1
52,35875.2,25.0,5,0.6904,1,0.6004,25916.69,8,0,12335.35,1,0,0
42,105715.72,13.0,10,0.2129,1,0.4955,23980.27,2,0,1290.83,0,0,0
46,78961.91,7.0,6,0.3708,4,0.3578,9968.61,5,3,5995.15,0,0,1
35,27589.94,21.0,12,0.1766,2,0.185,6709.87,7,2,1861.81,0,0,1
63,75955.92,21.0,1,0.1986,1,0.3071,1000.0,8,4,5375.34,1,0,1
35,86112.45,15.0,6,0.41,1,0.3058,17381.43,6,0,2352.18,1,1,1
19,58300.52,26.0,9,0.0914,1,0.5885,20152.83,8,2,3459.96,0,0,1
71,64036.05,9.0,10,0.2985,1,0.3801,7961.46,3,1,12973.87,1,1,0
52,63458.67,24.0,4,0.2192,1,0.36,18418.12,7,1,302.59,1,0,1
33,10000.0,30.0,14,0.3173,2,0.3249,1000.0,7,2,20647.61,0,0,1
58,50328.26,20.0,14,0.4899,1,0.4745,39336.42,2,4,3078.03,0,0,0
53,49027.18,26.0,10,0.2834,3,0.2594,6957.55,3,1,7251.55,0,0,0
50,90753.89,16.0,13,0.4542,1,0.398,7570.03,8,2,2005.71,0,0,1
21,63343.2,32.0,1,0.1059,2,0.4625,8737.74,9,2,3554.5,1,0,1
50,47559.73,30.0,14,0.6408,1,0.6046,23143.14,2,3,4924.53,0,1,0
31,52746.88,25.0,11,0.351,2,0.4903,21089.87,9,2,9337.18,0,0,1
38,,20.0,9,0.3935,0,0.4474,16342.86,3,4,16514.23,1,0,1
65,50385.38,0.0,4,0.1312,0,0.6709,34818.4,1,3,16087.05,0,0,1
37,37545.11,3.0,2,0.1358,3,0.1655,17648.03,1,4,3287.95,0,1,1
73,48107.45,3.0,1,0.1598,2,0.4374,18018.4,7,4,743.17,0,0,1
25,78517.4,25.0,3,0.3133,1,0.7026,20124.44,8,3,20724.13,1,1,1
24,67404.12,3.0,7,0.1504,2,0.421,11058.61,1,3,249.42,1,1,0
20,56106.7,8.0,11,0.2429,1,0.4321,1920.8,7,1,17033.4,1,0,0
34,59788.48,29.0,10,0.1025,2,0.3433,12584.05,7,1,209.29,0,0,1
50,41006.44,3.0,2,0.2813,1,0.0959,1000.0,7,3,30047.21,0,1,1
65,50151.26,4.0,9,0.3769,1,0.3471,22447.75,6,4,89.68,0,1,1
29,38417.39,22.0,12,0.1385,1,0.4652,17602.33,4,0,137.16,0,0,1
68,47630.52,15.0,13,0.1546,4,0.4295,7877.56,4,2,5685.79,1,0,0
39,88654.46,21.0,11,0.247,1,0.2805,11934.89,6,3,8791.37,1,0,1
72,28053.2,7.0,2,0.0768,1,0.295,18935.87,8,2,3480.57,0,0,1
39,37782.06,32.0,5,0.3512,3,0.6064,19824.06,8,1,7449.14,1,0,1
63,23642.53,15.0,8,0.5008,0,0.3579,16836.09,3,2,,0,1,0
47,18227.28,4.0,13,0.3822,2,0.2683,2445.67,6,1,12700.8,0,0,1
55,50330.7,15.0,13,0.1217,3,0.4596,1000.0,4,3,17238.76,0,0,0
55,39559.77,6.0,12,0.2346,2,0.1607,11885.57,9,1,1386.85,0,0,1
62,99042.22,0.0,10,0.2188,2,0.2337,20421.17,7,4,2035.39,0,0,1
68,47928.84,8.0,8,0.714,1,0.2149,12040.61,8,4,7088.29,1,1,1
71,87234.92,17.0,3,0.1594,1,0.4604,22846.05,1,4,10289.26,1,0,1
25,79200.16,2.0,2,0.6721,1,0.1125,28347.21,4,2,908.6,0,0,0
44,49776.15,23.0,9,0.2249,0,0.2459,10021.2,6,2,1545.11,0,1,1
44,107753.39,27.0,3,0.3652,1,0.163,2655.16,6,0,20504.42,0,1,1
51,61713.35,9.0,8,0.2259,2,0.3313,22961.73,2,2,209.42,0,0,1
38,92825.23,8.0,2,0.1883,1,0.5833,36753.73,7,0,4110.55,0,0,0
47,89914.92,12.0,3,0.1878,3,0.6416,14842.55,3,3,1894.45,0,1,0
50,65366.2,34.0,1,0.0285,4,0.6375,9674.7,6,3,11909.18,0,0,1
45,73778.27,22.0,14,0.1596,0,0.4089,25391.34,3,3,15936.47,1,1,1
64,70601.79,16.0,11,0.1674,0,0.5112,18992.82,6,3,2269.42,1,0,1
50,26393.46,6.0,6,0.2085,1,0.5446,16228.43,8,2,7130.5,0,1,1
22,56432.26,15.0,13,0.0411,0,0.3837,13594.43,5,4,14822.75,1,1,1
65,81856.18,19.0,7,0.0306,0,0.2528,14988.58,1,4,7300.49,0,0,1
36,93154.66,23.0,4,0.3002,1,0.2955,7744.9,3,1,7344.4,1,0,1
21,36984.01,4.0,1,0.2467,1,0.689,32993.96,1,3,4259.99,0,1,0
52,68220.78,5.0,3,0.3812,1,0.4359,9591.5,8,4,8467.97,0,0,1
66,58771.76,27.0,9,0.261,2,0.2415,1000.0,7,0,25818.17,0,0,0
34,52053.15,4.0,5,0.2035,2,0.3779,14268.89,4,3,2849.15,0,1,0
61,63900.07,1.0,6,0.6305,2,0.2769,18863.3,4,0,1791.13,1,0,0
45,60449.94,20.0,4,0.3937,1,0.3764,28224.41,1,2,25387.07,0,0,1
47,68535.19,17.0,1,0.2827,2,0.158,11459.88,4,3,496.5,0,0,1
46,91042.92,11.0,14,0.1736,1,0.7107,4540.16,1,3,14656.13,0,0,0
63,74603.19,16.0,5,0.1848,1,0.3414,24723.54,5,4,19245.44,1,0,0
70,62764.78,14.0,5,0.4852,2,0.1232,8998.89,5,2,1981.83,1,0,1
23,101615.63,6.0,5,0.2328,0,0.5278,19576.33,2,1,4436.96,1,0,1
52,82748.24,13.0,6,0.1813,4,0.4328,6598.48,2,0,1050.25,1,0,1
58,52690.04,0.0,11,0.4392,2,0.4962,7516.26,9,3,3657.86,0,0,0
54,24571.99,2.0,2,0.2891,0,0.1577,11549.86,2,0,4889.92,0,1,1
41,30304.23,30.0,1,0.3587,1,0.3553,4965.06,5,3,5699.75,0,0,1
46,78330.81,12.0,2,0.1874,2,0.4522,1939.26,9,3,1045.06,1,0,0
66,39242.19,17.0,13,0.3149,1,0.4428,10177.29,8,1,4135.01,1,1,1
63,29798.61,16.0,10,0.5662,3,0.3269,15395.84,2,4,7849.72,1,0,0
70,36047.87,16.0,6,0.265,0,0.3771,34848.85,2,0,5547.46,0,0,1
48,37815.39,,5,0.1931,1,0.5331,17036.5,5,0,14731.94,0,0,0
52,,19.0,5,0.3107,1,0.2764,15669.07,4,2,24139.08,1,0,1
50,51081.45,9.0,12,0.3589,2,0.3579,16315.69,3,2,13579.77,1,0,1
69,20690.63,28.0,12,0.1989,0,0.4361,18501.37,4,4,388.33,1,1,1
38,55776.12,33.0,6,0.1158,1,0.4208,14819.32,2,4,1933.24,0,0,1
49,60556.65,16.0,14,0.2442,1,0.4294,23842.4,2,2,733.48,0,1,0
40,43016.58,12.0,10,0.0519,4,0.4206,17598.56,4,2,4550.92,1,0,0
50,83897.13,26.0,7,0.4396,2,0.3505,13821.99,3,2,10293.05,0,0,0
20,44476.53,25.0,9,0.281,1,0.3979,7577.23,7,4,263.12,1,0,1
35,82708.44,27.0,7,0.0936,1,0.4264,18707.15,9,2,2485.41,0,1,1
42,69919.57,12.0,2,0.1024,1,0.0799,24445.04,1,1,788.84,0,0,1
59,78165.14,11.0,6,0.2257,3,0.3264,21175.69,7,4,4222.53,0,1,1
48,27536.23,27.0,9,0.1498,0,0.6265,11064.34,3,2,20757.63,1,0,1
71,,1.0,7,0.2519,1,0.2363,15101.48,4,4,4259.58,0,1,1
20,53679.3,33.0,2,0.3805,0,0.5736,28895.79,2,1,8057.05,1,0,1
57,19449.84,22.0,3,0.2436,0,0.4773,23201.98,5,0,3915.45,0,0,1
63,82626.52,28.0,8,0.3855,0,0.3179,19424.17,8,2,10517.93,0,1,1
41,34564.98,34.0,11,0.3548,1,0.3213,9912.09,2,1,10870.28,1,1,1
67,39760.8,10.0,9,0.3402,3,0.417,18724.05,8,3,1188.45,1,0,1
49,29667.1,32.0,4,0.0566,1,0.4169,29162.83,9,4,8472.17,1,0,1
64,72529.66,10.0,9,0.3651,2,0.4913,15975.42,5,0,3906.68,0,0,0
39,16851.76,8.0,2,0.2162,1,0.1222,1000.0,9,3,15714.46,0,0,1
40,70446.87,13.0,13,0.1319,0,0.5237,30616.44,8,2,1374.06,0,0,1
19,81112.85,8.0,11,0.3567,1,0.1244,22590.62,2,3,18217.91,0,0,1
44,68429.46,2.0,5,0.2272,4,0.3221,8864.65,5,2,5731.69,0,0,1
59,72815.71,28.0,11,0.6502,0,0.3437,13786.55,9,1,2360.55,1,0,1
19,73988.66,,2,0.0527,0,0.4011,13142.77,9,1,3259.68,0,0,1
43,31264.39,31.0,11,0.4064,0,0.6857,11763.88,8,0,40.19,1,0,0
34,90868.37,6.0,1,0.0353,0,0.3007,14364.42,2,3,23951.36,0,1,1
57,43498.09,27.0,13,0.5138,1,0.2906,21233.49,6,4,2038.88,1,0,1
50,53340.31,17.0,14,0.4728,1,0.4284,28094.31,1,1,19240.2,1,0,0
26,46684.07,4.0,5,0.0866,0,0.1601,9732.13,7,1,15336.61,0,0,1
60,67288.55,22.0,2,0.4392,4,0.4355,22130.89,6,2,3434.92,1,0,1
71,41549.07,21.0,14,0.1211,1,0.2739,8338.85,8,0,1895.02,1,0,0
65,56672.89,25.0,13,0.2875,1,0.2914,24493.78,7,0,4449.5,1,0,1
56,24116.4,11.0,7,0.1461,3,0.266,17915.7,2,2,21692.41,0,0,1
46,84116.63,18.0,8,0.6565,0,0.4079,14653.4,2,4,15454.78,1,0,0
59,71768.52,0.0,2,0.3179,1,0.4354,12858.55,2,1,5365.11,0,0,1
72,47693.51,2.0,7,0.6575,1,0.5417,24104.75,6,0,6309.31,0,0,0
43,43271.27,26.0,4,0.1706,3,0.5521,4148.99,8,2,4202.73,0,0,1
52,71115.71,17.0,1,0.1439,1,0.1081,24085.92,1,3,23167.96,0,1,1
67,37317.67,29.0,11,0.5322,1,0.3443,10505.52,2,0,36019.5,0,0,0
42,58134.13,1.0,3,0.1461,3,0.6494,21355.97,5,1,2730.39,0,1,0
41,84034.97,4.0,11,0.5533,3,0.4657,16290.78,9,1,23921.32,0,0,0
30,34718.57,28.0,12,0.1277,0,0.3872,5978.36,8,1,24033.71,0,1,1
24,64215.02,32.0,1,0.4769,1,0.2723,12253.52,1,3,5131.18,0,0,0
74,62893.13,19.0,5,0.6838,0,0.4555,7851.85,8,3,4287.81,0,0,0
53,52566.58,29.0,13,0.424,2,0.2,4080.12,7,1,16279.09,1,0,1
62,42405.26,4.0,8,0.0436,1,0.5748,17978.24,9,2,22925.81,0,0,1
37,85369.93,20.0,1,0.3011,1,0.1513,1420.91,4,2,4118.39,1,0,1
18,40060.78,14.0,14,0.0689,1,0.1302,8898.5,6,1,5421.37,0,0,1
25,10000.0,,9,0.1244,0,0.1907,18161.28,4,2,3254.52,1,0,1
63,71013.34,7.0,3,0.4108,4,0.6534,6836.36,4,4,1875.1,0,0,0
33,24967.42,30.0,5,0.2913,2,0.4431,24805.67,9,1,44611.02,0,1,1
31,72297.03,11.0,9,0.4124,1,0.5849,31650.64,1,0,1674.22,1,1,1
29,88372.58,20.0,5,0.4853,1,0.4135,27768.45,7,4,13463.74,1,0,0
68,70743.75,29.0,9,0.1921,1,0.5425,18871.08,8,4,4365.87,0,1,0
40,81785.28,26.0,10,0.376,1,0.4844,13759.52,6,2,698.98,1,0,1
32,105501.23,25.0,8,0.3402,2,0.5113,15969.57,1,4,3143.52,1,1,1
45,79169.01,32.0,7,0.2938,1,0.1451,28342.19,6,3,694.34,0,1,1
51,63264.33,25.0,11,0.5185,4,0.0507,4735.94,4,2,32116.75,1,0,1
19,95848.7,25.0,1,0.1688,1,0.1341,1000.0,8,2,2465.26,0,0,1
49,98869.39,0.0,4,0.2335,3,0.572,13218.39,7,3,10964.51,1,0,1
40,99219.29,14.0,9,0.3288,0,0.2415,16947.66,8,4,4435.69,1,1,1
39,42696.41,0.0,10,0.1425,1,0.526,23238.94,1,2,9101.12,0,1,0
68,21149.54,10.0,8,0.096,2,0.2873,22571.8,9,2,2355.76,1,0,1
42,41170.2,1.0,4,0.6049,1,0.3399,27236.57,3,0,790.95,1,0,0
39,72591.04,0.0,12,0.1324,2,0.5123,15214.97,2,2,13224.94,1,0,0
39,58978.97,30.0,1,0.1744,1,0.3419,14479.96,9,2,10090.44,1,1,1
66,49837.98,15.0,10,0.1655,2,0.4899,16191.96,1,3,926.93,0,0,0
69,69012.03,21.0,4,0.2757,2,0.1691,5978.15,6,2,10502.79,0,0,1
59,18229.87,17.0,3,0.4462,1,0.5958,26108.59,5,2,7283.28,1,0,0
23,,16.0,6,0.2815,2,0.5872,12442.58,4,4,1505.0,1,1,0
32,82961.44,29.0,11,0.4864,2,0.4963,12518.11,1,2,13971.51,0,1,0
71,68732.89,9.0,5,0.3176,2,0.2016,16944.04,2,1,9602.5,1,0,1
60,72295.25,34.0,5,0.138,1,0.301,8641.92,4,1,5655.04,1,0,1
54,94934.32,20.0,2,0.2118,1,0.204,13147.03,6,0,1574.3,1,1,1
50,53346.42,15.0,12,0.2329,0,0.4124,19079.41,6,1,6215.09,0,0,1
25,38672.71,5.0,3,0.3968,0,0.3196,26454.06,5,1,1420.68,0,0,0
70,84737.88,2.0,11,0.0561,0,0.5587,17162.7,8,3,1626.26,1,0,1
61,84278.02,20.0,6,0.3975,0,0.0709,29466.42,3,3,2209.65,1,0,0
61,68957.29,12.0,2,0.5553,3,0.4028,13085.52,9,0,8502.37,0,0,0
22,50990.72,17.0,4,0.2279,0,0.5168,1155.33,4,3,9106.86,1,0,1
56,55034.49,23.0,2,0.5022,0,0.2173,3277.58,1,2,604.36,0,0,1
21,23080.68,26.0,9,0.213,3,0.2626,18824.78,6,0,8419.09,0,1,1
23,82823.66,3.0,3,0.0796,2,0.2089,12822.22,2,2,281.68,0,0,1
62,81941.28,21.0,10,0.2121,0,0.154,23708.54,4,4,18829.92,1,1,1
49,22207.93,23.0,10,0.5627,0,0.2631,16649.16,3,3,12064.62,0,1,1
69,76690.8,9.0,6,0.4032,1,0.4929,15799.23,3,2,10310.19,0,1,1
47,65102.54,1.0,1,0.1584,1,0.3784,6366.12,2,4,2187.17,0,0,0
64,29450.65,5.0,13,0.0523,0,0.3736,1000.0,8,3,35093.41,1,0,1
52,24849.99,17.0,11,0.0979,0,0.336,11373.8,2,3,,0,0,1
72,64337.33,16.0,14,0.3372,0,0.2899,5739.95,1,0,5385.56,0,1,1
57,45057.4,22.0,10,0.3399,1,0.3808,2586.64,5,1,282.43,1,1,1
69,100498.72,29.0,3,0.3599,0,0.1805,16336.9,1,1,5729.54,0,0,1
33,78814.96,20.0,8,0.4126,1,0.097,21654.72,6,2,1337.68,1,1,1
30,66842.33,9.0,5,0.027,0,0.3866,18391.36,5,0,7185.59,1,0,1
67,68076.98,12.0,8,0.2035,0,0.2902,18063.41,1,1,34491.56,1,1,1
59,88271.68,11.0,2,0.1211,0,0.2636,8418.78,7,2,11315.04,0,0,1
47,76162.95,8.0,7,0.2096,1,0.2297,4777.49,3,2,3111.92,0,0,0
36,67494.16,3.0,9,0.2718,2,0.4578,6777.99,2,1,4009.11,0,0,0
34,30493.47,23.0,7,0.167,1,0.6647,23375.27,9,4,23141.82,1,1,0
73,131548.67,33.0,3,0.5167,4,0.3651,13479.45,3,2,933.75,0,0,0
36,27420.43,4.0,7,0.1539,0,0.3099,29731.73,8,1,17670.07,0,0,1
45,47186.43,14.0,8,0.5673,0,0.2154,23442.3,4,4,619.66,1,1,1
72,13631.79,3.0,14,0.3238,2,0.3765,29563.21,6,1,4284.39,1,0,0
43,68469.95,7.0,1,0.2126,1,0.6281,15155.63,8,2,10946.09,0,0,1
54,58777.76,23.0,13,0.3061,0,0.1719,16726.29,4,4,4021.1,0,1,1
43,74131.91,27.0,13,0.0756,3,0.2123,4004.86,3,2,6772.63,1,0,1
70,11523.36,26.0,3,0.636,1,0.3371,15208.95,9,1,5399.0,0,0,0
40,82822.64,0.0,5,0.3558,0,0.6658,21830.36,7,0,7423.75,0,1,0
26,34814.11,33.0,12,0.3045,0,0.0681,35607.49,9,0,1499.68,1,1,1
29,51274.87,16.0,6,0.4778,1,0.2545,10339.64,3,1,6903.74,0,1,1
70,78289.28,25.0,3,0.4485,0,0.3681,6159.25,1,3,34906.82,1,0,0
18,61531.67,23.0,4,0.3677,2,0.3193,23597.01,3,4,1724.29,1,1,0
18,63298.56,20.0,5,0.2398,0,0.4872,7491.87,7,0,554.36,1,0,1
64,74979.47,29.0,3,0.5492,3,0.366,11384.34,1,1,3977.89,0,0,1
51,65719.77,12.0,4,0.155,0,0.1091,30486.57,5,3,3751.87,1,1,1
49,46472.3,2.0,5,0.0885,4,0.1462,11688.96,5,2,1074.99,0,0,1
71,50838.27,31.0,2,0.3617,0,0.3462,21931.87,3,2,6779.26,0,0,1
65,60296.97,34.0,10,0.5662,1,0.3841,26567.52,8,2,4604.23,1,0,0
42,32611.1,18.0,9,0.0874,3,0.3759,10235.85,1,1,14506.46,0,1,1
57,79900.22,13.0,10,0.1395,1,0.1544,13203.43,9,4,4398.71,0,0,1
62,62216.35,21.0,8,0.5657,0,0.2154,13892.27,7,1,33959.36,0,0,1
70,56869.41,16.0,12,0.1098,1,0.2029,16649.16,1,3,12107.53,0,1,1
18,84812.41,3.0,6,0.5188,2,0.4802,7077.81,2,4,5346.86,0,1,0
33,51997.16,18.0,10,0.4391,2,0.3226,11776.85,2,2,6427.18,0,0,1
56,50439.48,1.0,11,0.2031,1,0.0911,1000.0,1,0,16124.26,1,0,1
22,42884.28,14.0,3,0.2664,3,0.494,6352.9,1,0,11903.22,1,0,1
39,63576.68,1.0,11,0.3967,2,0.2269,19031.76,2,0,8577.37,0,1,1
46,62711.25,10.0,2,0.1691,5,0.2125,21925.55,6,3,2482.8,0,0,0
72,38342.89,22.0,7,0.1608,1,0.5083,21059.93,5,2,4225.77,1,1,1
20,50557.65,9.0,8,0.4356,0,0.2591,28251.89,5,0,12378.65,1,1,1
29,38509.94,2.0,10,0.5122,1,0.1873,23283.04,2,4,7899.4,0,1,1
43,37378.29,4.0,1,0.2799,1,0.1365,11514.94,7,0,25079.83,1,0,1
33,11752.55,2.0,14,0.1116,1,0.2826,21266.3,3,3,16501.26,0,1,0
68,49227.24,12.0,6,0.4071,3,0.5522,5666.34,9,0,4456.26,0,0,0
54,12444.67,18.0,7,0.1133,1,0.515,7764.21,8,3,2783.05,0,0,1
39,43429.61,34.0,13,0.3189,0,0.4951,16934.98,9,3,1059.74,0,0,0
74,39682.63,23.0,9,0.4648,2,0.3868,7258.09,9,4,4188.96,0,0,1
46,81297.38,23.0,12,0.3065,1,0.3696,1234.85,6,3,2056.52,0,0,0
31,29626.63,16.0,3,0.3684,1,0.7111,17914.83,5,1,134.78,0,0,0
45,35970.34,9.0,2,0.1172,1,0.5986,22907.62,2,2,1189.99,0,0,1
22,45461.9,1.0,5,0.2878,1,0.067,23658.83,7,3,4826.62,1,0,1
64,40496.41,,13,0.552,2,0.4062,26367.02,5,1,17835.91,1,0,0
66,89231.37,5.0,10,0.1712,0,0.2521,22612.4,8,1,3096.6,0,0,1
47,26535.82,1.0,1,0.4186,2,0.2695,10916.26,5,0,4654.57,0,0,0
63,45514.89,20.0,13,0.3461,0,0.4315,14229.54,1,4,3877.01,0,1,1
69,63301.63,34.0,6,0.3427,0,0.0922,12289.73,3,0,3683.28,1,0,1
22,77029.58,28.0,9,0.1998,3,0.3632,13981.08,1,4,10259.48,0,1,1
29,45493.96,6.0,10,0.2139,2,0.4019,18813.46,5,0,5642.26,0,0,1
33,10000.0,28.0,9,0.3701,2,0.3351,11589.9,6,0,4199.98,1,0,1
43,51247.39,22.0,7,0.2698,0,0.2833,8802.86,7,1,22963.02,0,1,1
43,88800.71,32.0,14,0.1899,0,0.2634,15395.96,5,2,,0,0,1
65,62054.69,7.0,11,0.1441,2,0.3169,30223.2,5,1,14310.9,0,0,1
38,60910.45,11.0,7,0.4505,0,0.1681,23187.67,6,0,5788.95,0,0,0
56,28424.55,9.0,8,0.5755,1,0.7079,6268.04,9,2,4662.71,0,0,0
53,25858.21,14.0,10,0.0185,0,0.5186,9241.48,2,0,,0,0,1
50,55451.04,23.0,14,0.0465,0,0.5498,22505.13,6,0,15643.21,0,0,1
47,19340.53,25.0,2,0.2423,0,0.6114,16174.23,7,2,2524.95,0,0,0
54,74534.06,2.0,14,0.7534,1,0.6732,8460.06,4,1,9099.39,0,0,0
40,33833.84,,6,0.2776,0,0.2866,22624.42,5,3,16602.21,0,0,1
27,54383.57,5.0,5,0.1653,2,0.2391,12911.53,7,0,6145.33,0,0,0
71,10000.0,20.0,5,0.3997,0,0.6834,16041.81,8,3,8188.06,0,1,1
22,45154.95,8.0,13,0.0299,0,0.3085,11562.88,3,1,3326.33,0,1,1
53,25353.49,9.0,3,0.0457,3,0.2599,4754.72,3,3,10372.77,0,0,1
51,10000.0,2.0,3,0.2753,2,0.4471,10044.03,9,1,8550.96,0,1,0
69,68546.05,23.0,6,0.42,2,0.4182,18488.06,1,3,4707.21,1,0,1
48,96028.99,21.0,12,0.4752,2,0.3807,10975.39,8,3,8054.15,0,0,0
27,83236.84,13.0,10,0.5093,2,0.4703,9841.66,5,0,2437.65,1,1,0
36,72042.27,26.0,13,0.2502,1,0.2413,4794.21,3,2,8579.36,0,0,0
49,44646.97,32.0,10,0.6204,0,0.3406,15596.62,7,2,8936.04,1,1,1
18,75147.26,21.0,7,0.4105,2,0.0947,15852.31,4,1,4708.68,0,0,1
73,85596.33,28.0,14,0.2415,4,0.331,7746.35,6,0,2294.78,0,1,1
22,58420.55,18.0,1,0.4786,1,0.3258,15429.31,5,3,12999.09,0,0,1
62,25391.0,18.0,14,0.2851,2,0.0639,15858.37,7,1,11223.53,0,1,1
21,42515.39,5.0,3,0.2096,0,0.0867,16828.54,7,2,470.29,0,0,1
33,97567.41,18.0,12,0.4116,0,0.2793,16331.9,3,3,5453.99,0,1,1
41,53131.4,12.0,1,0.0673,2,0.0708,9461.77,5,0,773.06,0,0,1
33,10000.0,25.0,10,0.46,2,0.6915,16926.51,2,1,3080.16,0,0,0
72,18276.91,21.0,3,0.1292,1,0.2806,14574.92,2,4,4388.76,1,0,0
19,44388.78,20.0,5,0.409,1,0.4105,16364.21,5,0,1557.29,1,0,0
66,80895.63,1.0,9,0.3721,2,0.211,20840.47,5,1,5062.48,0,0,1
45,48171.94,29.0,3,0.174,1,0.3081,22126.78,9,3,9799.43,1,0,0
49,81360.79,26.0,10,0.4778,2,0.4071,19458.49,8,1,4595.31,1,0,0
44,41845.94,6.0,14,0.2295,1,0.2567,17990.13,8,0,2134.04,0,1,1
37,10000.0,19.0,10,0.3892,1,0.5081,24661.8,4,2,4286.66,0,1,0
41,42710.97,30.0,9,0.4568,0,0.472,8362.4,9,2,7179.89,1,0,1
29,63623.63,22.0,1,0.4855,2,0.7516,6198.96,1,0,22040.17,1,0,0
67,61548.76,12.0,6,0.3549,2,0.4788,24978.09,6,3,5536.3,0,0,1
52,23622.31,16.0,9,0.5067,0,0.5388,23798.84,5,2,17504.27,0,0,1
50,46220.09,3.0,12,0.1792,1,0.1332,21827.35,3,4,33364.26,1,0,0
50,122116.86,13.0,5,0.5113,1,0.3264,12736.92,1,4,6550.02,0,0,0
68,24168.28,19.0,11,0.257,1,0.292,27868.8,5,4,1272.61,1,0,1
60,71518.08,12.0,14,0.1316,1,0.3525,8521.15,1,1,16655.59,0,0,0
54,10000.0,2.0,10,0.132,1,0.4164,10272.63,6,3,15864.69,1,0,1
29,76594.8,25.0,2,0.2214,0,0.3119,5649.26,3,3,16233.67,1,0,1
20,32691.87,25.0,5,0.5703,2,0.3759,10689.15,3,2,24054.2,1,0,0
18,65052.21,17.0,1,0.1807,2,0.4609,15429.55,3,0,2588.52,0,0,1
50,22711.86,31.0,9,0.0974,0,0.307,11041.51,3,4,3244.89,0,0,1
57,62271.32,13.0,10,0.4173,1,0.1819,19576.65,3,4,9294.9,0,1,0
